算法,实例名称,工件数,工厂数,工序数,Alpha,实例序号,目标值,下界,Gap,迭代次数,总求解时间(s),主问题时间(s),子问题阶段1时间(s),子问题阶段2时间(s),拒绝订单个数
LBBD3.py,10-4-5-a10-i2.json,10,4,5,10,2,1900,1900,0,1,0.341,0.044,0.259,0,4
LBBD3.py,10-4-5-a10-i3.json,10,4,5,10,3,1848,1848,0,6,2.777,0.239,1.999,0.506,4
LBBD3.py,10-4-5-a100-i1.json,10,4,5,100,1,1817,1817,0,1,0.383,0.03,0.322,0,4
LBBD3.py,10-4-5-a100-i2.json,10,4,5,100,2,1900,1900,0,1,0.313,0.028,0.254,0,4
LBBD3.py,10-4-5-a100-i3.json,10,4,5,100,3,1813,1813,0,1,0.397,0.039,0.321,0,3
LBBD3.py,15-2-3-a0.1-i1.json,15,2,3,0.1,1,3134,3134,0,30,14.216,2.305,4.559,7.317,12
LBBD3.py,15-2-3-a0.1-i2.json,15,2,3,0.1,2,3022,3022,0,34,22.076,4.851,5.553,11.637,10
LBBD3.py,15-2-3-a0.1-i3.json,15,2,3,0.1,3,3407,3407,0,22,12.208,2.342,3.612,6.224,9
LBBD3.py,15-2-3-a1-i1.json,15,2,3,1,1,3040,3040,0,3,0.766,0.094,0.481,0.172,11
LBBD3.py,15-2-3-a1-i2.json,15,2,3,1,2,2979,2979,0,10,5.34,0.605,1.687,3.026,9
LBBD3.py,15-2-3-a1-i3.json,15,2,3,1,3,3450,3450,0,20,12.848,4.607,3.224,4.987,11
LBBD3.py,15-2-3-a10-i1.json,15,2,3,10,1,2973,2973,0,1,0.396,0.031,0.187,0,9
LBBD3.py,15-2-3-a10-i2.json,15,2,3,10,2,2784,2784,0,3,0.839,0.087,0.551,0.184,7
LBBD3.py,15-2-3-a10-i3.json,15,2,3,10,3,3087,3087,0,1,0.252,0.037,0.188,0,7
LBBD3.py,15-2-3-a100-i1.json,15,2,3,100,1,2973,2973,0,1,0.209,0.024,0.167,0,9
LBBD3.py,15-2-3-a100-i2.json,15,2,3,100,2,2764,2764,0,1,0.208,0.02,0.173,0,6
LBBD3.py,15-2-3-a100-i3.json,15,2,3,100,3,3087,3087,0,1,0.235,0.034,0.182,0,7
LBBD3.py,15-2-4-a0.1-i1.json,15,2,4,0.1,1,2672,2672,0,6,2.463,0.222,1.086,1.124,9
